0.01,0.004786300923226385,158489.3192461114,141253.75446227554,1,1
0.01,0.004841723675840994,141253.75446227554,141253.75446227554,1,1
0.01,0.004897788193684461,141253.75446227554,141253.75446227554,1,1
0.01,0.004954501908047905,141253.75446227554,125892.54117941688,1,1
0.01,0.005011872336272725,125892.54117941688,125892.54117941688,1,1
0.01,0.005069907082747045,125892.54117941688,125892.54117941688,1,1
0.01,0.005128613839913648,125892.54117941688,125892.54117941688,1,1
0.01,0.005188000389289609,112201.84543019652,112201.84543019652,1,1
0.01,0.005248074602497723,112201.84543019652,112201.84543019652,1,1
0.01,0.005308844442309885,112201.84543019652,112201.84543019652,1,1
0.01,0.005370317963702527,100000.,100000.,1,1
0.01,0.0054325033149243305,100000.,100000.,1,1
0.01,0.005495408738576248,100000.,100000.,1,1
0.01,0.005559042572704037,89125.0938133746,89125.0938133746,1,1
0.01,0.005623413251903491,89125.0938133746,89125.0938133746,1,1
0.01,0.005688529308438413,89125.0938133746,89125.0938133746,1,1
0.01,0.005754399373371567,79432.82347242821,79432.82347242821,1,1
0.01,0.005821032177708716,79432.82347242821,79432.82347242821,1,1
0.01,0.00588843655355589,79432.82347242821,79432.82347242821,1,1
0.01,0.005956621435290103,70794.57843841388,70794.57843841388,1,1
0.01,0.0060255958607435805,70794.57843841388,70794.57843841388,1,1
0.01,0.006095368972401693,70794.57843841388,70794.57843841388,1,1
0.01,0.006165950018614822,63095.73444801943,63095.73444801943,1,1
0.01,0.006237348354824191,63095.73444801943,63095.73444801943,1,1
0.01,0.00630957344480193,56234.13251903491,63095.73444801943,1,1
0.01,0.0063826348619054896,56234.13251903491,63095.73444801943,1,1
0.01,0.006456542290346556,56234.13251903491,56234.13251903491,1,1
0.01,0.006531305526474723,50118.72336272725,56234.13251903491,1,1
0.01,0.006606934480075964,50118.72336272725,56234.13251903491,1,1
0.01,0.006683439175686149,50118.72336272725,50118.72336272725,1,1
0.01,0.006760829753919818,44668.359215096345,50118.72336272725,1,1
0.01,0.006839116472814293,44668.359215096345,50118.72336272725,1,1
0.01,0.006918309709189363,44668.359215096345,44668.359215096345,1,1
0.01,0.006998419960022731,39810.71705534977,44668.359215096345,1,1
0.01,0.00707945784384138,39810.71705534977,44668.359215096345,1,1
0.01,0.00716143410212902,39810.71705534977,39810.71705534977,1,1
0.01,0.007244359600749898,35481.33892335753,39810.71705534977,1,1
0.01,0.007328245331389044,35481.33892335753,39810.71705534977,1,1
0.01,0.007413102413009177,35481.33892335753,35481.33892335753,1,1
0.01,0.007498942093324558,31622.776601683792,35481.33892335753,1,1
0.01,0.007585775750291836,31622.776601683792,35481.33892335753,1,1
0.01,0.007673614893618186,31622.776601683792,31622.776601683792,1,1
0.01,0.00776247116628692,28183.82931264455,31622.776601683792,1,1
0.01,0.007852356346100719,28183.82931264455,31622.776601683792,1,1
0.01,0.007943282347242814,28183.82931264455,28183.82931264455,1,1
0.01,0.008035261221856178,25118.864315095823,28183.82931264455,1,1
0.01,0.008128305161640995,25118.864315095823,28183.82931264455,1,1
0.01,0.008222426499470713,25118.864315095823,25118.864315095823,1,1
0.01,0.008317637711026709,22387.211385683422,25118.864315095823,1,1
0.01,0.008413951416451947,22387.211385683422,25118.864315095823,1,1
0.01,0.008511380382023767,22387.211385683422,22387.211385683422,1,1
0.01,0.008609937521846007,19952.62314968879,22387.211385683422,1,1
0.01,0.008709635899560805,19952.62314968879,22387.211385683422,1,1
0.01,0.008810488730080147,19952.62314968879,19952.62314968879,1,1
0.01,0.008912509381337459,17782.794100389227,19952.62314968879,1,1
0.01,0.00901571137605957,17782.794100389227,19952.62314968879,1,1
0.01,0.009120108393559097,17782.794100389227,17782.794100389227,1,1
0.01,0.00922571427154763,15848.93192461114,17782.794100389227,1,1
0.01,0.009332543007969905,15848.93192461114,17782.794100389227,1,1
0.01,0.009440608762859235,15848.93192461114,15848.93192461114,1,1
0.01,0.009549925860214359,14125.375446227554,15848.93192461114,1,1
0.01,0.009660508789898131,14125.375446227554,15848.93192461114,1,1
0.01,0.009772372209558112,12589.254117941688,14125.375446227554,1,1
0.01,0.00988553094656939,12589.254117941688,14125.375446227554,1,1
0.01,0.01,12589.254117941688,14125.375446227554,1,1
0.01,0.010115794542598987,11220.18454301963,12589.254117941688,1,1
0.01,0.010232929922807542,11220.18454301963,12589.254117941688,1,1
0.01,0.010351421666793441,11220.18454301963,12589.254117941688,1,1
0.01,0.010471285480508996,10000.,11220.18454301963,1,1
0.01,0.010592537251772886,10000.,11220.18454301963,1,1
0.01,0.010715193052376065,10000.,11220.18454301963,1,1
0.01,0.010839269140212033,8912.509381337459,10000.,1,1
0.01,0.01096478196143185,8912.509381337459,10000.,1,1
0.01,0.01109174815262401,8912.509381337459,10000.,1,1
0.01,0.011220184543019636,7943.282347242822,8912.509381337459,1,1
0.01,0.01135010815672315,7943.282347242822,8912.509381337459,1,1
0.01,0.01148153621496883,7943.282347242822,8912.509381337459,1,1
0.01,0.011614486138403426,7079.457843841381,7943.282347242822,1,1
0.01,0.011748975549395297,7079.457843841381,7943.282347242822,1,1
0.01,0.011885022274370183,7079.457843841381,7943.282347242822,1,1
0.01,0.012022644346174132,6309.573444801937,7079.457843841381,1,1
0.01,0.012161860006463679,6309.573444801937,7079.457843841381,1,1
0.01,0.012302687708123818,6309.573444801937,7079.457843841381,1,1
0.01,0.01244514611771385,5623.413251903491,6309.573444801937,1,1
0.01,0.012589254117941675,5623.413251903491,6309.573444801937,1,1
0.01,0.012735030810166616,5623.413251903491,6309.573444801937,1,1
0.01,0.012882495516931342,5011.872336272725,5623.413251903491,1,1
0.01,0.013031667784522994,5011.872336272725,5623.413251903491,1,1
0.01,0.013182567385564075,5011.872336272725,5011.872336272725,1,1
0.01,0.01333521432163324,4466.835921509635,5011.872336272725,1,1
0.01,0.01348962882591654,4466.835921509635,5011.872336272725,1,1
0.01,0.013645831365889245,4466.835921509635,4466.835921509635,1,1
0.01,0.013803842646028852,3981.0717055349733,4466.835921509635,1,1
0.01,0.013963683610559377,3981.0717055349733,4466.835921509635,1,1
0.01,0.014125375446227547,3981.0717055349733,3981.0717055349733,1,1
0.01,0.01428893958511103,3548.1338923357566,3981.0717055349733,1,1
0.01,0.014454397707459272,3548.1338923357566,3981.0717055349733,1,1
0.01,0.014621771744567183,3548.1338923357566,3548.1338923357566,1,1
0.01,0.014791083881682071,3162.2776601683795,3548.1338923357566,1,1
0.01,0.014962356560944336,3162.2776601683795,3548.1338923357566,1,1
0.01,0.01513561248436208,2818.382931264455,3162.2776601683795,1,1
0.01,0.015310874616820304,2818.382931264455,3162.2776601683795,1,1
0.01,0.01548816618912481,2818.382931264455,3162.2776601683795,1,1
0.01,0.015667510701081494,2511.886431509582,2818.382931264455,1,1
0.01,0.015848931924611134,2511.886431509582,2818.382931264455,1,1
0.01,0.016032453906900418,2511.886431509582,2818.382931264455,1,1
0.01,0.0162181009735893,2238.72113856834,2511.886431509582,1,1
0.01,0.016405897731995397,2238.72113856834,2511.886431509582,1,1
0.01,0.016595869074375606,2238.72113856834,2511.886431509582,1,1
0.01,0.016788040181225608,1995.262314968881,2238.72113856834,1,1
0.01,0.016982436524617443,1995.262314968881,2238.72113856834,1,1
0.01,0.017179083871575886,1995.262314968881,2238.72113856834,1,1
0.01,0.017378008287493755,1778.2794100389228,1995.262314968881,1,1
0.01,0.01757923613958693,1778.2794100389228,1995.262314968881,1,1
0.01,0.01778279410038923,1778.2794100389228,1995.262314968881,1,1
0.01,0.017988709151287884,1584.893192461114,1778.2794100389228,1,1
0.01,0.018197008586099836,1584.893192461114,1778.2794100389228,1,1
0.01,0.018407720014689564,1584.893192461114,1778.2794100389228,1,1
0.01,0.018620871366628676,1412.5375446227554,1584.893192461114,1,1
0.01,0.01883649089489801,1412.5375446227554,1584.893192461114,1,1
0.01,0.019054607179632473,1412.5375446227554,1584.893192461114,1,1
0.01,0.019275249131909356,1258.9254117941675,1412.5375446227554,1,1
0.01,0.019498445997580455,1258.9254117941675,1412.5375446227554,1,1
0.01,0.019724227361148535,1258.9254117941675,1412.5375446227554,1,1
0.01,0.0199526231496888,1122.018454301964,1258.9254117941675,1,1
0.01,0.020183663636815608,1122.018454301964,1258.9254117941675,1,1
0.01,0.020417379446695295,1122.018454301964,1258.9254117941675,1,1
0.01,0.02065380155810529,1000.,1122.018454301964,1,1
0.01,0.020892961308540396,1000.,1122.018454301964,1,1
0.01,0.021134890398366465,1000.,1122.018454301964,1,1
0.01,0.021379620895022326,891.2509381337459,1000.,1,1
0.01,0.0216271852372702,891.2509381337459,1000.,1,1
0.01,0.02187761623949553,891.2509381337459,1000.,1,1
0.01,0.022130947096056376,794.3282347242822,891.2509381337459,1,1
0.01,0.0223872113856834,794.3282347242822,891.2509381337459,1,1
0.01,0.022646443075930594,794.3282347242822,891.2509381337459,1,1
0.01,0.022908676527677734,707.945784384138,794.3282347242822,1,1
0.01,0.023173946499684784,707.945784384138,794.3282347242822,1,1
0.01,0.023442288153199226,707.945784384138,707.945784384138,1,1
0.01,0.023713737056616554,630.9573444801937,707.945784384138,1,1
0.01,0.02398832919019491,630.9573444801937,707.945784384138,1,1
0.01,0.024266100950824154,562.341325190349,630.9573444801937,1,1
0.01,0.02454708915685031,562.341325190349,630.9573444801937,1,1
0.01,0.024831331052955704,562.341325190349,630.9573444801937,1,1
0.01,0.025118864315095808,501.18723362727246,562.341325190349,1,1
0.01,0.02540972705549305,501.18723362727246,562.341325190349,1,1
0.01,0.025703957827688632,501.18723362727246,562.341325190349,1,1
0.01,0.026001595631652722,446.6835921509635,501.18723362727246,1,1
0.01,0.026302679918953815,446.6835921509635,501.18723362727246,1,1
0.01,0.0266072505979881,446.6835921509635,501.18723362727246,1,1
0.01,0.026915348039269153,398.1071705534973,446.6835921509635,1,1
0.01,0.027227013080779128,398.1071705534973,446.6835921509635,1,1
0.01,0.02754228703338166,398.1071705534973,446.6835921509635,1,1
0.01,0.027861211686297706,354.81338923357566,398.1071705534973,1,1
0.01,0.028183829312644536,354.81338923357566,398.1071705534973,1,1
0.01,0.028510182675039096,354.81338923357566,398.1071705534973,1,1
0.01,0.028840315031266057,316.22776601683796,354.81338923357566,1,1
0.01,0.029174270140011675,316.22776601683796,354.81338923357566,1,1
0.01,0.029512092266663854,316.22776601683796,354.81338923357566,1,1
0.01,0.029853826189179603,281.8382931264455,316.22776601683796,1,1
0.01,0.03019951720402016,281.8382931264455,316.22776601683796,1,1
0.01,0.030549211132155137,281.8382931264455,316.22776601683796,1,1
0.01,0.030902954325135904,251.18864315095823,281.8382931264455,1,1
0.01,0.03126079367123956,251.18864315095823,281.8382931264455,1,1
0.01,0.03162277660168379,251.18864315095823,281.8382931264455,1,1
0.01,0.031988951096913985,223.872113856834,251.18864315095823,1,1
0.01,0.03235936569296283,223.872113856834,251.18864315095823,1,1
0.01,0.03273406948788383,223.872113856834,251.18864315095823,1,1
0.01,0.03311311214825911,199.52623149688807,223.872113856834,1,1
0.01,0.03349654391578278,199.52623149688807,223.872113856834,1,1
0.01,0.033884415613920256,199.52623149688807,223.872113856834,1,1
0.01,0.03427677865464505,177.82794100389228,199.52623149688807,1,1
0.01,0.034673685045253165,177.82794100389228,199.52623149688807,1,1
0.01,0.03507518739525679,177.82794100389228,199.52623149688807,1,1
0.01,0.03548133892335755,158.48931924611142,177.82794100389228,1,1
0.01,0.03589219346450052,158.48931924611142,177.82794100389228,1,1
0.01,0.03630780547701014,158.48931924611142,177.82794100389228,1,1
0.01,0.036728230049808464,141.2537544622754,158.48931924611142,1,1
0.01,0.03715352290971726,141.2537544622754,158.48931924611142,1,1
0.01,0.037583740428844416,141.2537544622754,158.48931924611142,1,1
0.01,0.038018939632056124,125.89254117941675,141.2537544622754,1,1
0.01,0.03845917820453535,125.89254117941675,141.2537544622754,1,1
0.01,0.03890451449942807,112.20184543019641,125.89254117941675,1,1
0.01,0.03935500754557775,112.20184543019641,125.89254117941675,1,1
0.01,0.039810717055349734,112.20184543019641,125.89254117941675,1,1
0.01,0.04027170343254591,100.,112.20184543019641,1,1
0.01,0.04073802778041128,100.,112.20184543019641,1,1
0.01,0.04120975190973302,100.,112.20184543019641,1,1
0.01,0.04168693834703355,89.12509381337459,100.,1,1
0.01,0.042169650342858224,89.12509381337459,100.,1,1
0.01,0.04265795188015928,89.12509381337459,100.,1,1
0.01,0.043151907682776526,79.43282347242817,89.12509381337459,1,1
0.01,0.04365158322401661,79.43282347242817,89.12509381337459,1,1
0.01,0.044157044735331254,79.43282347242817,89.12509381337459,1,1
0.01,0.04466835921509633,70.79457843841381,79.43282347242817,1,1
0.01,0.04518559443749224,70.79457843841381,79.43282347242817,1,1
0.01,0.04570881896148752,70.79457843841381,79.43282347242817,1,1
0.01,0.04623810213992603,63.09573444801933,70.79457843841381,1,1
0.01,0.046773514128719815,63.09573444801933,70.79457843841381,1,1
0.01,0.04731512589614805,63.09573444801933,70.79457843841381,1,1
0.01,0.047863009232263824,56.23413251903491,63.09573444801933,1,1
0.01,0.04841723675840994,56.23413251903491,63.09573444801933,1,1
0.01,0.04897788193684462,56.23413251903491,63.09573444801933,1,1
0.01,0.04954501908047903,50.11872336272725,56.23413251903491,1,1
0.01,0.05011872336272722,50.11872336272725,56.23413251903491,1,1
0.01,0.050699070827470445,50.11872336272725,56.23413251903491,1,1
0.01,0.05128613839913648,44.668359215096324,50.11872336272725,1,1
0.01,0.05188000389289612,44.668359215096324,50.11872336272725,1,1
0.01,0.05248074602497726,44.668359215096324,50.11872336272725,1,1
0.01,0.053088444423098846,39.810717055349734,44.668359215096324,1,1
0.01,0.05370317963702527,39.810717055349734,44.668359215096324,1,1
0.01,0.054325033149243335,39.810717055349734,44.668359215096324,1,1
0.01,0.054954087385762455,35.48133892335755,39.810717055349734,1,1
0.01,0.05559042572704037,35.48133892335755,39.810717055349734,1,1
0.01,0.05623413251903491,35.48133892335755,39.810717055349734,1,1
0.01,0.05688529308438416,31.622776601683793,35.48133892335755,1,1
0.01,0.057543993733715694,31.622776601683793,35.48133892335755,1,1
0.01,0.05821032177708716,31.622776601683793,35.48133892335755,1,1
0.01,0.0588843655355589,28.18382931264455,31.622776601683793,1,1
0.01,0.05956621435290106,28.18382931264455,31.622776601683793,1,1
0.01,0.06025595860743578,28.18382931264455,31.622776601683793,1,1
0.01,0.060953689724016935,25.11886431509581,28.18382931264455,1,1
0.01,0.06165950018614822,25.11886431509581,28.18382931264455,1,1
0.01,0.06237348354824192,25.11886431509581,28.18382931264455,1,1
0.01,0.06309573444801933,22.3872113856834,25.11886431509581,1,1
0.01,0.06382634861905485,22.3872113856834,25.11886431509581,1,1
0.01,0.06456542290346556,19.952623149688797,22.3872113856834,1,1
0.01,0.06531305526474723,19.952623149688797,22.3872113856834,1,1
0.01,0.06606934480075961,19.952623149688797,22.3872113856834,1,1
0.01,0.06683439175686146,17.78279410038923,19.952623149688797,1,1
0.01,0.06760829753919818,17.78279410038923,19.952623149688797,1,1
0.01,0.06839116472814293,17.78279410038923,19.952623149688797,1,1
0.01,0.06918309709189366,15.848931924611142,17.78279410038923,1,1
0.01,0.06998419960022735,15.848931924611142,17.78279410038923,1,1
0.01,0.0707945784384138,15.848931924611142,17.78279410038923,1,1
0.01,0.0716143410212902,14.125375446227547,15.848931924611142,1,1
0.01,0.07244359600749903,14.125375446227547,15.848931924611142,1,1
0.01,0.07328245331389041,14.125375446227547,15.848931924611142,1,1
0.01,0.07413102413009177,12.589254117941675,14.125375446227547,1,1
0.01,0.07498942093324558,12.589254117941675,14.125375446227547,1,1
0.01,0.0758577575029184,12.589254117941675,14.125375446227547,1,1
0.01,0.0767361489361819,11.220184543019636,12.589254117941675,1,1
0.01,0.07762471166286919,11.220184543019636,12.589254117941675,1,1
0.01,0.07852356346100718,11.220184543019636,12.589254117941675,1,1
0.01,0.07943282347242818,10.,11.220184543019636,1,1
0.01,0.08035261221856173,10.,11.220184543019636,1,1
0.01,0.08128305161640995,10.,11.220184543019636,1,1
0.01,0.08222426499470713,8.912509381337456,10.,1,1
0.01,0.08317637711026708,8.912509381337456,10.,1,1
0.01,0.08413951416451952,8.912509381337456,10.,1,1
0.01,0.08511380382023763,7.943282347242816,8.912509381337456,1,1
0.01,0.08609937521846008,7.943282347242816,8.912509381337456,1,1
0.01,0.08709635899560805,7.943282347242816,8.912509381337456,1,1
0.01,0.08810488730080142,7.07945784384138,7.943282347242816,1,1
0.01,0.08912509381337455,7.07945784384138,7.943282347242816,1,1
0.01,0.09015711376059571,7.07945784384138,7.943282347242816,1,1
0.01,0.09120108393559097,6.309573444801933,7.07945784384138,1,1
0.01,0.09225714271547633,6.309573444801933,7.07945784384138,1,1
0.01,0.0933254300796991,6.309573444801933,7.07945784384138,1,1
0.01,0.09440608762859236,5.623413251903491,6.309573444801933,1,1
0.01,0.09549925860214359,5.623413251903491,6.309573444801933,1,1
0.01,0.09660508789898135,5.623413251903491,6.309573444801933,1,1
0.01,0.09772372209558107,5.011872336272724,5.623413251903491,1,1
0.01,0.0988553094656939,5.011872336272724,5.623413251903491,1,1
0.01,0.1,5.011872336272724,5.623413251903491,1,1
0.01,0.10115794542598983,4.466835921509632,5.011872336272724,1,1
0.01,0.10232929922807547,4.466835921509632,5.011872336272724,1,1
0.01,0.10351421666793441,4.466835921509632,5.011872336272724,1,1
0.01,0.10471285480508996,3.981071705534973,4.466835921509632,1,1
0.01,0.10592537251772886,3.981071705534973,4.466835921509632,1,1
0.01,0.10715193052376071,3.548133892335755,3.981071705534973,1,1
0.01,0.10839269140212039,3.548133892335755,3.981071705534973,1,1
0.01,0.1096478196143185,3.548133892335755,3.981071705534973,1,1
0.01,0.11091748152624009,3.1622776601683795,3.548133892335755,1,1
0.01,0.1122018454301963,3.1622776601683795,3.548133892335755,1,1
0.01,0.11350108156723154,3.1622776601683795,3.548133892335755,1,1
0.01,0.1148153621496883,2.8183829312644537,3.1622776601683795,1,1
0.01,0.11614486138403426,2.8183829312644537,3.1622776601683795,1,1
